model_idx,observed_node_ids,batch_size,T,ymin,ymax,"simu_time_jz (b=50, T=2500)",valid_trajectories_ratio,stable_trajectories_ratio,periodic_trajectories_ratio,reached_space_extent,n_covered_bins
65,"(0, 2)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.5948899e-08 1.6763806e-08],30
65,"(0, 3)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.5948899e-08 5.2023097e-10],28
65,"(0, 4)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.5948899e-08 6.0200691e-06],30
65,"(0, 5)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.5948899e-08 5.6028366e-06],28
65,"(0, 6)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.5948899e-08 2.3376197e-07],29
65,"(0, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.5948899e-08 4.5448542e-07],25
65,"(1, 2)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0390448e-10 1.6763806e-08],30
65,"(1, 3)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0390448e-10 5.2023097e-10],31
65,"(1, 4)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.039045e-10 6.020069e-06],25
65,"(1, 5)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0390448e-10 5.6028366e-06],27
65,"(1, 6)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0390448e-10 2.3376197e-07],28
65,"(1, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0390448e-10 4.5448542e-07],29
65,"(2, 3)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.6763806e-08 5.2023097e-10],33
65,"(2, 4)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.6763806e-08 6.0200691e-06],30
65,"(2, 5)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.6763806e-08 5.6028366e-06],29
65,"(2, 6)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.6763806e-08 2.3376197e-07],35
65,"(2, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[1.6763806e-08 4.5448542e-07],34
65,"(3, 4)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[5.2023097e-10 6.0200691e-06],31
65,"(3, 5)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[5.2023097e-10 5.6028366e-06],28
65,"(3, 6)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[5.2023097e-10 2.3376197e-07],28
65,"(3, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[5.2023097e-10 4.5448542e-07],27
65,"(4, 5)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0200691e-06 5.6028366e-06],29
65,"(4, 6)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0200691e-06 2.3376197e-07],31
65,"(4, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[6.0200691e-06 4.5448542e-07],30
65,"(5, 6)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[5.6028366e-06 2.3376197e-07],31
65,"(5, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[5.6028366e-06 4.5448542e-07],29
65,"(6, 7)",50,2500,"[5.338732989912387e-06, 0.0, 0.0, 0.0, 0.0012869165511801839, 0.018208473920822144, 0.00010053162986878306, 0.0]","[0.0248663779348135, 0.0010778408031910658, 0.01471051387488842, 0.0007885013474151492, 11.620220184326172, 12.38725757598877, 0.3461219370365143, 0.659080982208252]",3.9999923706054688,1.0,1.0,0.0,[2.3376197e-07 4.5448542e-07],20
67,"(0, 1)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.5,0.22222222,[3.0685414e-02 7.1525006e-05],9
67,"(0, 2)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7777778,0.22222222,[3.0685414e-02 6.4649939e-06],8
67,"(0, 3)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7777778,0.22222222,[0.03068541 1.4026716 ],9
67,"(0, 4)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.5,0.5,[0.03068541 1.0958574 ],8
67,"(0, 5)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7777778,0.22222222,[0.03068541 0.02442776],9
67,"(0, 6)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7777778,0.22222222,[0.03068541 0.48855764],9
67,"(0, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7777778,0.22222222,[0.03068541 0.01038631],8
67,"(1, 2)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.0,[7.1525006e-05 6.4649939e-06],9
67,"(1, 3)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.0,[7.1525006e-05 1.4026716e+00],9
67,"(1, 4)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.44444445,0.2777778,[7.1525006e-05 1.0958574e+00],9
67,"(1, 5)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.0,[7.1525006e-05 2.4427760e-02],9
67,"(1, 6)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.0,[7.1525006e-05 4.8855764e-01],9
67,"(1, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.0,[7.1525006e-05 1.0386314e-02],9
67,"(2, 3)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[6.4649939e-06 1.4026716e+00],9
67,"(2, 4)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.2777778,[6.4649939e-06 1.0958574e+00],7
67,"(2, 5)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[6.464994e-06 2.442776e-02],9
67,"(2, 6)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[6.4649939e-06 4.8855764e-01],9
67,"(2, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[6.4649939e-06 1.0386314e-02],6
67,"(3, 4)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.2777778,[1.4026716 1.0958574],6
67,"(3, 5)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[1.4026716  0.02442776],9
67,"(3, 6)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[1.4026716  0.48855764],9
67,"(3, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[1.4026716  0.01038631],8
67,"(4, 5)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.2777778,[1.0958574  0.02442776],9
67,"(4, 6)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.2777778,[1.0958574  0.48855764],9
67,"(4, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,0.7222222,0.2777778,[1.0958574  0.01038631],6
67,"(5, 6)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[0.02442776 0.48855764],8
67,"(5, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[0.02442776 0.01038631],9
67,"(6, 7)",50,2500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.4735944271087646, 0.012465901672840118, 0.004268899094313383, 354.33514404296875, 86.81199645996094, 21.162025451660156, 423.23779296875, 111.34706115722656]",52.16756224632263,0.18,1.0,0.0,[0.48855764 0.01038631],9
69,"(0, 1)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[4.7320437 0.3243047],28
69,"(0, 2)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 4.7320437 27.715153 ],41
69,"(0, 3)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 4.7320437 23.547527 ],37
69,"(0, 4)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 4.7320437 17.95179  ],22
69,"(0, 5)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 4.7320437 28.82524  ],38
69,"(0, 6)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 4.7320437 23.692396 ],41
69,"(0, 7)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[4.7320437  0.41278675],30
69,"(0, 8)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 4.7320437 26.888702 ],40
69,"(0, 9)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[4.7320437 0.       ],12
69,"(1, 2)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 0.3243047 27.715153 ],41
69,"(1, 3)",50,2500,"[0.00601249048486352, 0.0, 0.0, 0.0, 0.01350809819996357, 0.0, 0.0, 0.008376852609217167, 0.0, 0.0]","[20.0, 15.382386207580566, 12.391257286071777, 3.6584320068359375, 20.0, 13.821106910705566, 14.596660614013672, 20.0, 16.649250030517578, 20.0]",6.439237356185913,1.0,1.0,0.0,[ 0.3243047 23.547527 ],42
